ID|English_Text|English_StageDir
7915e62e|Attack already!|Watching a fight against a man, gathering around the fight
7915e62d|Make it quick!|Watching a fight against a man, gathering around the fight
7915e62c|Remember your training.|Watching a fight against a man, gathering around the fight
7915e62b|Stay controlled.|Watching a fight against a man, gathering around the fight
7905387e|All right then.|I help you against a human enemy or monster
7905387d|I'm here.|I help you against a human enemy or monster
7905387c|I'll help you.|I help you against a human enemy or monster
790470b7|Don't leave me hanging again, okay!?|Getting up after being unconscious, for party members only. Recovering.
7903aa1b|A fire Ripblade. The choice of those looking for a serious weapon best suited to quick, fiery and blood-spattered battles.|
79023a6b|In his heart, Konrad had always remained a Cleric. Big Bang was not the bomb he had promised, but a combat robot he planned to unleash against the Outlaws.|
78fb283a|That was kind of impressive.|Having watched a monster or human being defeated and liking that.
78fb2839|Not bad!|Having watched a monster or human being defeated and liking that.
78f0fd37|Another beast!|Sees monster, attacks
78eeea14|A bag filled with Cultivator's Loaf.|
78d2d667|Energy Mace I|
78cd59da|You know people are pissed at you for that fight, right?|For traders who don't want to talk to thugs (people who attack other people without their consent)
78cc958a|Leave!|First warning, coward character is being threatened by a human
78c93a3d|This one's got nothing.|Looting a character who has nothing. Annoyed/disappointed.
78c7ff97|Miner|
78c7ff96|Miner|
78be8bf1||Being hit, short hard groan
78be8bf0||Being hit, short hard groan
78be8bef||Being hit, short hard groan
78be8bee||Being hit, short hard groan
78be8bed||Being hit, short hard groan
78b0905b|You heal unless you wish to grow weaker.|Having watched a fight against a monster, and the victor has less than 50% of his hitpoints left.
78b0905a|That was a close fight.|Having watched a fight against a monster, and the victor has less than 50% of his hitpoints left.
78b09059|You should fight more carefully.|Having watched a fight against a monster, and the victor has less than 50% of his hitpoints left.
78aec676|Spine Hound|
78a39a52|PSI Dual Hammer III|
789eec34|Out of Mana!|
789181d1|PSI Dual Hammer II|
787f6950|PSI Dual Hammer I|
787e60e4|Alright.|Confirming a party command.
787e60e3|Well, if that's what you want...|Confirming a party command.
787e60e2|Okay.|Confirming a party command.
78751254|The Domed City|
7874701c|Do you need help?|Spectator of a fight, unsure if he should join in
7874701b|You can manage.|Spectator of a fight, unsure if he should join in
7874701a|I am staying out of it.|Spectator of a fight, unsure if he should join in
7860328c|They must've been out of their mind.|Commenting on someone who died falling down somewhere (also jetpack)
7853ec90|Player: The first robots will soon be in shooting range.|
784ef2ed|Be careful!|Shout if a friend, a coward or a spectator of a fight is being hit
7844f94c|Those animals are just getting more and more dangerous.|Overheard conversation as the player passes by
7844f94b|They're addicts and that makes them dangerous.|Overheard conversation as the player passes by
7844f94a|Elex, they'll do anything for it.|Overheard conversation as the player passes by
7844f949|Those Converters, the lives they've destroyed and for what?|Overheard conversation as the player passes by
7844f948|All you'll find in Xacor is death and misery.|Overheard conversation as the player passes by
7844f947|They're only saying that to keep control of you.|Overheard conversation as the player passes by
7844f946|I am going to keep quiet about that no matter what they say.|Overheard conversation as the player passes by
7844f945|She took that secret to the grave.|Overheard conversation as the player passes by
7844f944|You aren't the first to tell me that.|Overheard conversation as the player passes by
7844f943|Well, that's one view of it.|Overheard conversation as the player passes by
783f5441|Please leave me alone. I really don't want any trouble.|Second warning, coward character is being threatened by a human
783f0b78|Unlocks the ability to shoot a target-seeking arrow.|
783d6316||
7831f171|Use this to create an Elex potion that removes Elex cravings.|
78213e19|Its blade is sharp.|
782053e4|Instructions to make Strong Elex Potion|
78204072|A thief! Stop him!|Sees thief, attacks
7808b1a6|Vivian|
77fd1d91|Superior reflector serrated axe. This companion makes lonely desert nights that much safer.|
77f3c7fb|Socketed Warhammer III|
77ebaa6e|Report to a sponsor of a research project in the Old World.|
77ebaa6d|An Old World recording on Botany research.|
77ebaa6c|An Old World recording on Botany research.|
77ebaa6b|An Old World recording of research reports.|
77e51fea|Exactly, now get out of here.|Player leaves a private house after being spotted or leaves having been warned to put away a dangerous weapon
77e3399d|Worker Armor|
77e3399c|Hunter Armor|
77d39991|Come on!|Watching a fight against a woman, and the attacker uses a long range weapon
77d32b79|Stasis Persuader III|
77cef78e|Be careful with that.|Commenting on player having dangerous magic, I'm cautious.
77cdd854|Single-use Alb protection spell.|
77c4303e|Torn Journal|
77c1c40c|Iron bar|
77c089eb|A superior hatchet. It causes additional fire damage.|
77c04eb4|Determines the number of stims that can be used.|
77bd2448||
77bad5c0|Elex technology must be given in at the Pit.|NPC comments if player uses technology inside Goliet
77b5c0fa|Good fight.|Spectator of a fight, unsure if he should join in
77b5c0f9|I would rather stay out of it.|Spectator of a fight, unsure if he should join in
77b5c0f8|You can handle it.|Spectator of a fight, unsure if he should join in
77a655c8|Don't give her an opening!|Watching a fight against a woman, and the attacker uses melee
779b9b71|You had better stop that. Technology is forbidden here.|NPC comments if player uses technology inside Goliet
779012a9|Now go!|Watching a fight against a man, gathering around the fight
779012a8|Why are you just standing there? Do something!|Watching a fight against a man, gathering around the fight
779012a7|What are you waiting for?|Watching a fight against a man, gathering around the fight
779012a6|Just attack!|Watching a fight against a man, gathering around the fight
778722ec|This key is reserved.|
777ac060|War Bow III|
777ac05f|War Bow II|
777ac05e|War Bow I|
777abc1f|Hunting Bow III|
777abc1e|Hunting Bow II|
777abc1d|Hunting Bow I|
777ab7de|Cultivator Bow III|
777ab7dd|Cultivator Bow II|
777ab7dc|Cultivator Bow I|
7779a72b|Socketed Persuader III|
776f59d9|Seeing the strengths in his companions, Falk found many friends. This was to become a cause of great sadness as he lived on and his mortal companions aged and died.|
776561c4|Parry Strength|
7763b64a||Pain. Affected by status effect like burning. Short cry.
7763b649||Pain. Affected by status effect like burning. Short cry.
7763b648||Pain. Affected by status effect like burning. Short cry.
7763b647||Pain. Affected by status effect like burning. Short cry.
776061da|Take cover!|NPC throws hand granate and yells
774f4578|Campfire|
774555c8|The prisms and capacitors used in this weapon are of highest quality. Building this piece must have cost a fortune!|
7744873f||
773f4398|Yes.|Confirming a party command.
773f4397|Sure.|Confirming a party command.
773f4396|Alright.|Confirming a party command.
773d6ff6|Key|
77337251|I think we're even.|Commenting after somebody is now on the ground after an attack, but the character didn't want to kill him (Ok, I guess you've learned your lesson)
772875bf|A book about treating the Gray Death.|
772875be|A book about treating the Gray Death.|
772709b9|New content available.|
77211137|It's about time.|Player leaves a private house after being spotted or leaves having been warned to put away a dangerous weapon
771ae0f1|I don't want to be seen with a wanted thief like you. Leave!|For traders who don't want to talk to thieves.
771a54f9|Where did he go?|I help you chasing a criminal (if player stole something for example)
77140b40|I'll get you, asshole!|Sees human enemy, attacks
77074993|A small casket.|
77051710|Funny shape. Has some value when sold to a merchant.|
76fc0c2a|Unsuspecting|
76e86031|Mutant Killer|
76e12c01|Don't do that again!|Player leaves a private house after being spotted or leaves having been warned to put away a dangerous weapon
76dec4dc|Plate|
76d4238d|Door|
76d0c3d2|Excellent aggression.|Watching a fight against a woman, gathering around the fight
76d0c3d1|Keep it up!|Watching a fight against a woman, gathering around the fight
76d0c3d0|Keep fighting!|Watching a fight against a woman, gathering around the fight
76d0c3cf|This is intense.|Watching a fight against a woman, gathering around the fight
76cd80e6|Sailor's Journal|
76cd80e5|Captain's Logbook|
76cbc231||
76cb07a4||
76c84a60||
76c48cbc||
76c259e2||
76bcdab9|Put your weapon down!|First warning for the player to put away his drawn weapon
76b3c139|You should go, now.|Telling someone to go away after he has attacked him
76af3664|How did you defeat them?|Having watched a human friend lose and I don't like it
76af3663|Not what I wanted, but...hey|Having watched a human friend lose and I don't like it
76af3662|That wasn't a good result.|Having watched a human friend lose and I don't like it
76ae817a|An upgraded fire Ripblade. Combining incendiary magic with top grade steel.|
769dd600|I don't usually associate with murderers.|For traders who don't want to talk to murderers
769a8690|An Old World recording of radio message.|
76920a6b||I'm getting unconscious through a heavy attack.
768b5bde|That hurt...|getting up slowly after having been beaten unconscious
76874ffc||Getting unconscious through a hit
76872292||Dying though a normal attack (not as intensive as dying through a heavy attack)
768516d9|Don't try anything.|Commenting on player having dangerous PSI magic, I'm cautious.
767d3f4d|Poison Battleaxe II|
7676e13a||Attack noises. Panting, groaning. (Close combat only)
7676e139||Attack noises. Panting, groaning. (Close combat only)
7676e138||Attack noises. Panting, groaning. (Close combat only)
7676e137||Attack noises. Panting, groaning. (Close combat only)
7676e136||Attack noises. Panting, groaning. (Close combat only)
765ea91b|Now you're fucked.|Player attacked the character, and he is hitting back
764e64a1|That's how its done.|Having watched a fight. Monster lost.
764e64a0|Well fought.|Having watched a fight. Monster lost.
764e649f|Well, that was faster than I thought.|Having watched a fight. Monster lost.
764847db|Use this to create a potion that permanently increases magical energy.|
763fb54a||Being hit with a heavy attack. Short.
763fb549||Being hit with a heavy attack. Short.
763fb548||Being hit with a heavy attack. Short.
763fb547||Being hit with a heavy attack. Short.
763fb546||Being hit with a heavy attack. Short.
7639ed54|An old journal from the hotel in Goliet.|
7637b13b|Get out of here!|First warning for an intruder, inside
7631f73b|Battle Plans|
762a7d65|If you won't listen...|Attacking after being annoyed.
75fea314|Damned animal.|Sees monster, attacks
75f3fc1d|I will wait here.|Party member waits automatically.
75ef7b7d|Electronic components. I can learn how to use them, pay someone to make things out of them, or just sell them.|
75e2d850|Well done.|Having watched a monster or human being defeated and liking that.
75e2d84f|You did well.|Having watched a monster or human being defeated and liking that.
75e17a61|May the cleansing flame of Calaan illuminate the souls of the nonbelievers.|
75dbe305|Shrine|
75dbe304|Shrine|
75dbe303|Shrine|
75da94ce|I don't want to be seen with a wanted criminal like you. Leave!|For traders who don't want to talk to thugs (people who attack other people without their consent)
75d83de5|I'll help you!|I help you against a human enemy or monster
75d83de4|Here I am!|I help you against a human enemy or monster
75d83de3|Come on you bastard!|I help you against a human enemy or monster
75d1e605|A great shot!|Watching a fight, my favorite is using a ranged weapon
75ca16c3|Aarrghh...|getting up slowly after having been beaten unconscious
75c10826|Are you messing with psionics?|Commenting on player having dangerous PSI magic, I'm cautious.
75b96645|Chem Animal Following|
75b1a6a5|Go !|Wachting a fight. My favorite is attacking
75b1a6a4|Keep it up!|Wachting a fight. My favorite is attacking
75b1a6a3|Keep moving forward!|Wachting a fight. My favorite is attacking
75b1a6a2|Great job!|Wachting a fight. My favorite is attacking
75aa33eb|%ls seems to like what you are saying.|
759cc96f|Tough Guy Chem|
75930c10|Recipe Plasma Rocket|
758356fe|Survival|
758122f0|Cut that out.|Commenting on player having dangerous PSI magic, I'm cautious.
757ec590|Last warning. Get out of here!|Second warning for an intruder to go away, inside (not necessarily a house)
757ec05d|Now you've got me pissed.|Attacking after being annoyed.
757b99bd|Take cover!|NPC throws hand granate and yells
75799439|Why are you playing around with that tech here, you must know it's banned?|NPC comments if player uses technology inside Goliet
75733226|You should be careful in believing gossip.|Overheard conversation as the player passes by
75733225|Is this something you want to talk about here?|Overheard conversation as the player passes by
75733224|I can't say that any more clearly.|Overheard conversation as the player passes by
75733223|I don't want to talk about it anymore..|Overheard conversation as the player passes by
75733222|How is that going to end...|Overheard conversation as the player passes by
75733221|We really have to get moving...|Overheard conversation as the player passes by
75733220|It cannot continue like this.|Overheard conversation as the player passes by
7573321f|Is that so?|Overheard conversation as the player passes by
7573321e|I don't believe that...|Overheard conversation as the player passes by
7573321d|Well...|Overheard conversation as the player passes by
756b614a|An upgraded hatchet. Causes additional fire damage.|
75677f80|Cleric|
75677f7f|Cleric|
7560d91e|Elex|
755b3e5f|Increases resistance against all damage types and parry strength.|
75532178|I will wait here.|Party member waits automatically.
75501789|I can see you.|Observing the player sneaking around, I'm leery.
754f622d|Wolf Leaf|
75498d21|Are you crazy?|Shout if a friend, a coward or a spectator of a fight is being hit
7548e7e2|Whatever you want, you won't find it here.|First warning for an intruder, inside
752528e4|Heals all types of injuries.|
751de4ea|Weapon down, got it?|First warning for the player to put away his drawn weapon
75100a34|Old World recording. Thoughts of an Elex contaminated guy.|
75100a33|Old World recording from the Valley of the Damned.|
75100a32|An Old World loudspeaker announcement.|
75100a31|Old World recording. A ghost story.|
75100a30|Old World recording. A ghost story.|
75100a2f|Old World recording. A ghost story.|
75070a4c||
7505396e||
7504927d|Black Hole|
7504160f|You can also insert a gemstone into this legendary hatchet.|
74fe2fab|Secured|
74f924b5|A recipe for gland soup.|
74f89070|No, no, no using that here.|First warning, Stop using that that PSI magic here
74f3773d|We'll talk later, yeah?|General refusal, I don't want to talk to you
74e4184b||
74e0cebc|Be careful with that weapon won't you?|Player has a weapon, I'm cautious.
74d3e393|Stool|
74d3a4c0|Bor|
74d270c9|A common Berserker hatchet. This weapon can be upgraded.|
74a9c3d1|No, this one's got nothing.|Looting a character who has nothing. Annoyed/disappointed.
74946639||Parrying a sword.
74946638||Parrying a sword.
74946637||Parrying a sword.
74946636||Parrying a sword.
74946635||Parrying a sword.
747ee183|Big Bang|
74771da8|Use your strength.|Watching a fight against a woman, and the attacker uses melee
746e94ed|Ray: Well... You are here.|
746aedb7||
746aedb6||
745bb02d|Thief! Thief!|Sees thief, attacks
744ef085|Socketed Ripblade II|
74497447|All right, then fuck you!|Attacking after being annoyed.
74471ab7|Are you hard of hearing? I said get out!|Second warning for an intruder to go away, inside (not necessarily a house)
7442b75f|Well, they beat the shit out of you didn't they?|Having watched a fight against a monster, and the victor has less than 50% of his hitpoints left.
7442b75e|Come on, you'll get over it.|Having watched a fight against a monster, and the victor has less than 50% of his hitpoints left.
7442b75d|Are you all right?|Having watched a fight against a monster, and the victor has less than 50% of his hitpoints left.
74404f31|Gore Forge Wrench III|
743a3105|Recipe Plasma Grenade|
74391876|Switch|
74370b29|The outcome was clear from the start.|Having watched a fight, NPC likes victor
74370b28|That was predictable.|Having watched a fight, NPC likes victor
74370b27|Now, that is the way to fight.|Having watched a fight, NPC likes victor
743475e9|Allows you to crack electronic locks of the respective level.|
7433ca6d|What... happened?|Getting up after being unconscious, for party members only. Recovering.
7425d941|Go on, I'm following you.|If the character followed the player, but fell behind is now caught up
741bc024|Yes? Do you have something you wish to communicate?|Waking up, and not being dismissive
741ac544|This radioactive serrated axe is a one of the Outlaw's least well thought through weapons.|
741a9a73|Wring her neck!|Watching a fight against a woman, and the attacker uses melee
7419daf7|Over there!|Sees monster, attacks
74185bc6||
74171b0e|Cut her down!|Watching a fight against a woman, and the attacker uses melee
7415ecfd|Small Healing Potion|
741351cc|Don't walk round here armed!|Second warning for the player to put away his drawn weapon
7410df0b|I mean, what the fuck did you think was going to happen?|Commenting after somebody is now on the ground after an attack, but the character didn't want to kill him (Ok, I guess you've learned your lesson)
740c4f0b|Hey, help, help!|Character calls for help because they cannot attack
7408acc3|Superior radioactive serrated axe. For those who like living dangerously.|
74015ca9|It's about time.|Player leaves a private house after being spotted or leaves having been warned to put away a dangerous weapon
73fd3561|Old work plan to construct the Calaan X2016 rocket.|
73f8e8c2|Bed|
73f8e8c1|Bed|
73f8239b|Trevor|
73f69442|Upgraded serrated axe. Gives increased bleeding and radiation damage.|
73f19376|That was a mistake!|Player attacked the character, and he is hitting back
73d80631|Wilderness|
73cb0fad|Scrap Scavenger Pants|
73cb0fac|Thief Pants|
73c82f3e|You know how to handle yourself don't you?|Having watched a monster or human being defeated and liking that.
73c82f3d|You fought well.|Having watched a monster or human being defeated and liking that.
73c718cc|Stool|
73be3d72|Yeah, just get out of here!|Player leaves a private house after being spotted or leaves having been warned to put away a dangerous weapon
73bb5dfc|Tucker's Journal 4|
73bb5dfb|Tucker's Journal 3|
73bb5dfa|Tucker's Journal 2|
73bb5df9|Tucker's Journal 1|
73ba99e8|Normal Easy|
73ac9518|Day 1:\r\nAfter months of cultivation, I have finally found the perfect hybrid.\r\nI have planted the next batch of seeds.\r\nWe'll see if they develop as I would hope.\r\n\r\nDay 10:\r\nMy sweet babies, they are growing and flourishing.\r\nDea Rosacearum\r\nYes, I like the name.\r\nA lot of sun and care have paid off.\r\n\r\nDay 12:\r\nInsects!\r\nDisgusting parasites have completely destroyed my crop.\r\nI am mixing up a pesticide to deal with them.\r\nI will wipe these things out and start another crop.|
73a638b8|Menu – Action 3|
73a04355|You can upgrade this forge wrench by inserting a gemstone into it.|
739c6493|Door opens, smoke pours out|
7388ba96|Infinite Skies Corporation Advertisement.|
7388ba95|Infinite Skies Corporation Advertisement.|
7388ba94|Infinite Skies Corporation Advertisement.|
7388ba93|Infinite Skies Corporation Advertisement.|
7385520a|Cleric's Amulet|
7381ca01|Forgotten Message|
7380e3c3|Cleric|
7380e3c2|Cleric|
737cfd74|Socketed Mace II|
73797879|Dies|
73652e74|Falls over|
73575fad|Yeah, all right.|Player has put away his weapon
734f7afb|I'll cut him down!|Sees human enemy, attacks
733eb009|You chose the wrong fight.|Having watched a fight, NPC likes victor
733eb008|Defeat was inevitable.|Having watched a fight, NPC likes victor
733eb007|He will not trouble us again.|Having watched a fight, NPC likes victor
733e03fe|Ice Hatchet III|
733c7f65|Arrggghh... Are you uninjured?|Getting up after being unconscious, for party members only. Recovering.
7338842a||
732beb7d|Ice Hatchet II|
731f6216|Instructions to make Ring of Defense|
7319d2fc|Ice Hatchet I|
7315dc8f|Raaaa!|Heavy attack. Panting, groaning.
7315dc8e|Aarrrrr!|Heavy attack. Panting, groaning.
7315dc8d|Haaar!|Heavy attack. Panting, groaning.
7315dc8c|Heeeee!|Heavy attack. Panting, groaning.
7315dc8b|Huuaaa!|Heavy attack. Panting, groaning.
730c397f|Outlaw's Ring|
7305de5a|Explosive Rocket|
730568cd|Unlocks the PSI ability - Shield.|
7301f6eb|Guard|
7301f6ea|Guard|
72ffd1ba|Hydraulic Conductor|
72fc2cda||
72fc2cd9||
72fc2cd8||
72fb8410|Stool|
72f6288c|Cut that psionic crap out!|First warning, Stop using that that PSI magic here
72f24c45|Hey, who's there?|Being asleep, waking up with this sentence.
72e1dda6|The Guard|
72df5875|Ooh... that really hurt...|getting up slowly after having been beaten unconscious
72dec614|Show village life|
72dc5d70|Magic here would be inadvisable.|First warning, player shall put his magic away
72c83ab5|Numpad Enter|
72c5b0a1|Socketed Axe III|
72c533a1|Gottfried|
72bd72e3|Concentric Cross-armature Coil|
72b6509c|Unlocks the ability to influence others using mind control in dialogue options.|
72b27a6e|I think this creature might attack.|First warning, coward character is being threatened by a monster
72addd3e|I'm impressed.|Having watched a monster or human being defeated and liking that.
72addd3d|Not bad!|Having watched a monster or human being defeated and liking that.
72a7198b|Rejecting the Free People, the Separatists left the battle against Xacor.|
72a6e034|Come on! Attack already!|Waching a fight against a man, and the attacker uses melee
72a446a7|A basic helmet worn by Berserkers.|
72a446a6|A Berserker hunter's helmet.|
72a15398|Hey, just think before you use that, okay?|Commenting on player having dangerous PSI magic, I'm cautious.
729b763b|Hit him in the mouth!|Waching a fight against a man, and the attacker uses melee
7298879c|Iron Madison|
728fe00c|A Trader's Pass for the Hort in Ignadon. Looks handmade.|
728f6e3f|Use this to create an energy reserve that completely replenishes mental energy.|
728e4de1|Go, please... okay?|First warning, coward character is being threatened by a human
728c7f54|Increases resistance against heat and fire damage with each level.|
7279aca0|Call for an uprising in the canyon.|
7279ac9f|Mystery message and tongue twister from an Outlaw.|
7269b334|Just don't let up.|Wachting a fight. My favorite is attacking
7269b333|The sparks are really flying here.|Wachting a fight. My favorite is attacking
7269b332|They aren't going to take prisoners.|Wachting a fight. My favorite is attacking
7269b331|That shot hit home.|Wachting a fight. My favorite is attacking
72691ef6|Stasis Bladed Mace III|
725e3461|What are you planning to do?|Commenting on player having dangerous PSI magic, I'm cautious.
725a90ad|Having explored Magalan, U4 served those who sought to secure Magalan's future. More than a mere drone, his knowledge made him an advisor.|
7251f9a0|He that will not hear must feel.|Player didn't listen to the warnings, and is being attacked
724e2a3a|Value|
7246378d|If you say so...|Overheard conversation as the player passes by
7246378c|I don't believe that...|Overheard conversation as the player passes by
7246378b|Are you serious?|Overheard conversation as the player passes by
7246378a|You've heard about the Duke, right? Do you think it's true?|Overheard conversation as the player passes by
72463789|He should have just kept his mouth shut...|Overheard conversation as the player passes by
72463788|You might be right there...|Overheard conversation as the player passes by
72463787|So...yeah, I can see that, okay.|Overheard conversation as the player passes by
72463786|We've got to get this sorted, I have shit to do.|Overheard conversation as the player passes by
72463785|It cannot continue like this....|Overheard conversation as the player passes by
72463784|Well...|Overheard conversation as the player passes by
7240766a|Poison Broadsword II|
7234ebf5|This common Outlaw hatchet was made out of scrap.|
722e203d|Now leave me alone!|Second warning, coward character is being threatened by a human
721f9629|Old World recording. The world is awaiting the Comet.|
721f9628|Old World recording. A shift supervisor.|
72153690|Engines start|
720f9aa8|Socketed Bladed Mace III|
720ca9e8|Serrated Bolts|
720c7417|New Level|
71ef8879|I'd rather stay here.|Comment after the player has told the character to follow him, but then goes somewhere where the character doesn't want to go
71edd8f4||
71e6c194|A common mace. This weapon can be upgraded.|
71e176e4|A common hammer. This weapon can be upgraded.|
71d2c9d4|Reaver|
71d2c9d3|Reaver|
71d2c9d2|Reaver|
71d2c9d1|Reaver|
71d2c9d0|Reaver|
71d1090e|Lone Tucker|
71d05473|I have been waiting for ages, you know that?|Party member waits automatically.
71c18abf|Chest|
71bfb6cf||I'm getting unconscious through a heavy attack.
71be7925|You know I can see you, right?|Observing the player sneaking around, I'm leery.
71b8f1f7||
71b24087|Vitamin-rich plants.|
71b1b8b7|Inverse Phase Inductor|
71b12f02|Mono|
71b0ddac|Unknown|
71afb7b6|Watch my back next time!|Getting up after being unconscious, for party members only. Recovering.
719682fc|This hammer definitely belonged to a Cleric.|
7186c99a|Let's do this together!|I help you against a human enemy or monster
7186c999|I'm with you!|I help you against a human enemy or monster
7186c998|I'll stand with you!|I help you against a human enemy or monster
7174124e|Hakon is a Berserker. He has a great hatred of Albs.|
717109e5|You've done it now!|Attacking after being annoyed.
71608e6e|Epic Poems 7|
71608e6d|Epic Poems 6|
71608e6c|Epic Poems 5|
71608e6b|Epic Poems 4|
71608e6a|Epic Poems 3|
71608e69|Epic Poems 2|
71608e68|Epic Poems 1|
71608e67|Yellowed Game Manual|
7158d2fc|Ripper|
71517a2d|This legendary broadsword can be magically enhanced.|
71517a2c|This superior broadsword can be magically enhanced.|
71517a2b|This upgraded broadsword can be magically enhanced.|
714d1f95|Yellowed Note|
71456fbd|Socket bonus:|
713b4b51|Scrap Scanner|
71342ca4|Slater|
712f1b33|Skyler|
712e4f6f||Attack noises. Panting, groaning. (Close combat only)
712e4f6e||Attack noises. Panting, groaning. (Close combat only)
712e4f6d||Attack noises. Panting, groaning. (Close combat only)
712e4f6c||Attack noises. Panting, groaning. (Close combat only)
712e4f6b||Attack noises. Panting, groaning. (Close combat only)
712e2d9f|An upgraded gore chainsaber. As if rapidly moving chains don't cut enough, this one has been enchanted to give increased bleeding damage.|
712c5cf5|Superior Cleric Dual Hammer. Stasis upgrade added.|
712b403f|Nuclear Reaper III|
7129b0d4|Reaver|
7129b0d3|Reaver|
7129b0d2|Reaver|
7129b0d1|Reaver|
7129b0d0|Reaver|
7129b0cf|Reaver|
7129b0ce|Reaver|
71224711|Duras: I think you know now|
711eecc8|I don't want anything to do with thieves.|For traders who don't want to talk to thieves.
711c13cb|Goods Trader|
711927be|Nuclear Reaper II|
7118f1e1|Eli's Weapon|
71123d41|They almost had me... Almost...|Enemy was killed by character. Character is wounded. Pained/getting breath back
71123d40|Shit... My arm...|Enemy was killed by character. Character is wounded. Pained/getting breath back
7111ce3f|Falk|
710e92cb|Spirit Wolf Spell|
7107281a|Alb|
71072819|Alb|
71072818|Alb|
71072817|Alb|
71070f3d|Radioactive Reaperblade I|
7104e0cb|Shrine|
70f7bbaa|Poison Warhammer III|
70f37162|Shorty|
70db0e73||Getting unconscious through a hit
70dae109||Dying though a normal attack (not as intensive as dying through a heavy attack)
70d2d8a7|This Dual Hammer can be upgraded by inserting a gemstone into it.|
70cd8d3f|You're a murderer, I want nothing to do with you.|For traders who don't want to talk to murderers
70bf5f64|Sestak|
70be4b3a|Stim Animal Following|
709798d5|%s learned|
708bee72|Use your training.|Watching a fight against a woman, gathering around the fight
708bee71|Remember your training|Watching a fight against a woman, gathering around the fight
708bee70|You've got to be more positive.|Watching a fight against a woman, gathering around the fight
708bee6f|Come on! Show some effort!|Watching a fight against a woman, gathering around the fight
707bc4eb|Reduces reload time with each level.|
707a7ca3|So, you're not completely blind.|Watching a fight, my favorite is using a ranged weapon
7079d649|Cleric|
7079d648|Cleric|
7079d647|Cleric|
7079d646|Cleric|
70762ecc|Sardoz|
70757078|Go for it!|Watching a fight against a man, gathering around the fight
70757077|What is going on?|Watching a fight against a man, gathering around the fight
70757076|What is this you're doing?|Watching a fight against a man, gathering around the fight
70757075|And what now?|Watching a fight against a man, gathering around the fight
707356c7|Clerics|
706a8a73|Help! Over here!|Character calls for help because they cannot attack
7062b915|So, have you had enough?|Commenting after somebody is now on the ground after an attack, but the character didn't want to kill him (Ok, I guess you've learned your lesson)
7055383f|Why are you messing with technology?|NPC comments if player uses technology inside Goliet
7051f0ea|The Separatists had no wish to give up the strength of the Albs, but were prepared to ally themselves with the Free People to overthrow the Elexetors.|
70408345|See you around.|NPC leaves a small talk
702394c6|Legendary Outlaw reflector Reaperblade. If hitting a target doesn't kill it then the reflector upgrade will let them kill themselves.|
70221857|Use your strength.|Waching a fight against a man, and the attacker uses melee
701acc56|A legendary hammer. Can be further upgraded with a magical gemstone.|
701acc55|A superior hammer. Can be further upgraded with a magical gemstone.|
701acc54|An upgraded hammer, it can be magically enhanced.|
700efa5e|Zardom's Contract with Ray|
700aa345||Doing a heavy attack. Panting, groaning
700aa344||Doing a heavy attack. Panting, groaning
700aa343||Doing a heavy attack. Panting, groaning
700aa342||Doing a heavy attack. Panting, groaning
700aa341||Doing a heavy attack. Panting, groaning
7007993a|Well fought!|Having watched a monster or human being defeated and liking that.
70079939|That was tough!|Having watched a monster or human being defeated and liking that.
70046757|No.|Lock pick broke.
7002427e||Pain. Affected by status effect like burning. Short cry.
7002427d||Pain. Affected by status effect like burning. Short cry.
7002427c||Pain. Affected by status effect like burning. Short cry.
7002427b||Pain. Affected by status effect like burning. Short cry.
6ff61add|Green Gemstone|
6fe64af3|Over there? Not with me. Sorry, no.|Comment after the player has told the character to follow him, but then goes somewhere where the character doesn't want to go
6fdea0a5|What was the point of that fight? I don't want anything to do with you.|For traders who don't want to talk to thugs (people who attack other people without their consent)
6fd7fb86|Berserker|
6fd7fb85|Berserker|
6fd7fb84|Berserker|
6fd7fb83|Berserker|
6fd7fb82|Berserker|
6fd7c2e5|Single-use Alb spell to control a drone.|
6fd02f21|Roaming Rotboar|
6fbfe7cf|Stay back, stay back!|First warning, coward character is being threatened by a monster
6fba66aa|Cleric|
6fba66a9|Cleric|
6fba66a8|Cleric|
6fba66a7|Cleric|
6faacbaa|I told you to leave me be.|Second warning, coward character is being threatened by a human
6fa3af0b|Use this to create a stim that temporarily increases the stamina regeneration rate.|
6fa17d01|This meat looks almost blue.|
6f9bbad6|Don't make me repeat myself!|Second warning for an intruder to go away, inside (not necessarily a house)
6f973ca2|Archivist|
6f973ca1|Archivist|
6f973ca0|Archivist|
6f973c9f|Archivist|
6f936eac|Now you're gonna pay for being a dipshit.|Attacking after being annoyed.
6f82efe9||
6f82ec81||
6f79e562|Outlaw|
6f79d45e|Cleric|
6f63bebf|Guard|
6f63bebe|Guard|
6f63bebd|Guard|
6f63bea5|Guard|
6f63bea4|Household Guard|
6f63bea3|Household Guard|
6f63bea2|Night Guard|
6f63bea1|Night Guard|
6f63bea0|Night Guard|
6f63be9e|Night Guard|
6f63be9d|Night Guard|
6f63be84|Night Guard|
6f63be83|Night Guard|
6f63be82|Night Guard|
6f63be80|Guard|
6f63be7e|Guard|
6f63be7c|Guard|
6f5fcb11|An explosive round, detonates on impact.|
6f5c06e9|Projectile|
6f580ebd||Being hit, short hard groan
6f580ebc||Being hit, short hard groan
6f580ebb||Being hit, short hard groan
6f580eba||Being hit, short hard groan
6f580eb9||Being hit, short hard groan
