ID|English_Text|English_StageDir
LETTER_DIRKSI5_2015-10-02_12-07-39_00|Today was a terrible day. The ground shook, set to tear itself apart. We cowered in the cave, fearing this would be the end. It seemed an eternity before the ground was still again.\r\nEven though the shaking had ceased and the land was silent we didn't dare go out. Paralyzed with fear, we didn't return to the surface until our supplies began to run out. \r\nI will never forget the view that greeted us at the mouth of the cave. It didn't matter where I looked. All I saw was destruction. And above us was a shimmering cloud that didn't seem to be of this world.|
LETTER_DIRKSI5_2015-10-02_12-07-22_00|The Downfall|
LETTER_DIRKSI5_2015-10-20_09-33-39_00|We looked everywhere for you, but found nothing.\r\nYou were there and then gone in the middle of the night.\r\nIf you come back here don't look for us: we returned to the city and will see you there.|
LETTER_GARTMANNI3_2017-01-17_13-12-56_00|Go Away|
LETTER_GARTMANNI3_2017-01-17_13-12-25_00|Help!|
LETTER_GARTMANNI3_2017-01-17_13-12-15_00|Always on Guard|
LETTER_DIRKSI5_2016-02-15_13-09-13_00|The best day of the year is the\r\\birthday of my favorite player -E5517 08.04.|
LETTER_DIRKSI5_2016-02-15_13-09-07_00|Memo|
LETTER_GARTMANNI3_2017-01-18_12-11-32_00|Think About It|
LETTER_GARTMANNI3_2017-01-18_12-11-22_00|Thanks|
LETTER_GARTMANNI3_2017-01-18_12-11-13_00|Answer|
LETTER_GARTMANNI3_2016-11-04_13-47-01_00|Where is the sense in us striving for decades when all that will remain in the end will be rubble and ash?\r\nCan there be anything else left after the impact?\r\nWill there be anyone to remember us and our achievements?\r\nEverything that we have built, learned and accomplished?\r\nWhat have our labors been for, if there will be no tomorrow?\r\nAnd if all that is left is ash....\r\nCan those who come next relearn our lessons and rise again?|
LETTER_DIRKSI5_2016-02-05_14-51-15_00|Test subject TX1141 deceased.\r\nA complete and sudden termination of Elex rations caused irreparable damage to the subject's body.\r\nA new test subject will be required for a new test series.\r\nRecommend expanding research into different rates of withdrawal with simultaneous testing on multiple subjects.\r\nThis could be used to hone the subject's sensitivity to Elex deposits.\r\n'Refined' subjects currently have a 63% success rate in deposit locating missions.\r\nSide note - new control unit to be tested separately.|
LETTER_DIRKSI5_2016-02-05_14-51-10_00|Subject TX1141 - Elex Withdrawal Symptoms|
LETTER_IKENI7_2015-03-23_11-22-03_00|Day 25\r\nThis mine is quickly becoming a death trap. Three more people were buried today. Two are lost, we were able to get the third out from under the rubble. His injuries were so bad I finished him off with a rock when no one was looking.\r\n[...]\r\nDay 40\r\nI let Bjar know that I am not prepared to waste more of my people in the mine. He almost exploded in rage. Without Elex there is no Mana. He even wanted to send me to his son, Ragnar, but I can do without a bossy young asshole who only wants to tell me what to do. If the accidents don't stop then I will seal the shafts myself. \r\n[...]\r\nDay 72\r\nEnough. My men are reporting a strange light in the passages. One of them even says he saw eyes in the darkness. How are we supposed to knock Elex loose from the rocks if the miners are terrified? I am closing the main entrance tomorrow and telling Bjar that we have to give up on the mine. My men have to keep their mouths shut about what they've seen. This treasure will have to stay here. This cursed treasure was never meant to be ours.|
LETTER_WEIDMANNX6_2015-09-11_12-58-54_00|Valley of the Damned- Settler's Old Notebook|
LETTER_DIRKSI5_2016-02-18_07-11-22_00|The white house has been there only one summer.|
LETTER_IKENI7_2015-10-09_11-50-16_00|I hereby certify that the outpost is to be searched for forbidden items in my name. The bearer of this warrant is to perform this duty at the location designated, and all personnel are to be cooperative.\r\nDietrich, Legate\r\n|
LETTER_IKENI7_2015-10-09_11-50-01_00|Search Warrant|
LETTER_PANKRATZI7_2016-09-09_14-18-12_00|Fred was here.|
LETTER_PANKRATZI7_2016-09-09_14-18-04_00|Message for posterity.|
LETTER_IKENI7_2015-03-20_11-32-22_00|First Report|
LETTER_IKENI7_2015-03-20_11-32-14_00|Making progress into the mine meant using explosives. After we blew a path through the blocked tunnel, we had to repair some of the support beams and secure the roof against further collapse. \r\nThis progress wasn't without loss Bicks and Manny messed up when they were laying charges. I told the others to get the Berserkers to take the risks in future. We are going to make this work. \r\nBB.|
LETTER_DIRKSI5_2015-12-22_15-39-47_00|I would like your most expensive sparkling wine delivered to my room at six this evening.\r\nRoom number 9.\r\nDaisy|
LETTER_DIRKSI5_2016-01-27_08-18-46_00|We had another big fight today. As always, it started over something insignificant. We just live side by side, not together.\r\nI feel like he deliberately misunderstands me. It's as if we are two strangers who just happen to live under the same roof. \r\nHe doesn't tell me anything. He explodes over the most trivial things. I feel like I am running into walls.\r\nWe lost something. I don't know when and where, but it is gone and it won't come back. It hurts me most of all when I realize... I have already given up on us.\r\n\r\n...There was something about a Comet on the radio today. We ate breakfast together at the table and listened.\r\nOur problems suddenly seem...small.\r\n...\r\n People are fleeing and we... We are sitting here and talking about relationship problems... Crazy.\r\n...\r\nThe Comet was supposed to have struck yesterday, but nothing has happened. Maybe the scientists were wrong? |
LETTER_DIRKSI5_2016-01-27_08-18-38_00|Lost|
LETTER_DIRKSI5_2015-09-29_09-00-18_00|These shards are for a very special place in the mountains. Pay the innkeeper well. You will have to find the entrance by yourself. Good luck on your journey\r\nPS don't tell your father about it.|
LETTER_GARTMANNI3_2017-01-17_13-05-31_00|List|
LETTER_GARTMANNI3_2017-04-11_11-28-03_00|Where is Baxter?|
LETTER_GARTMANNI3_2017-01-17_12-53-19_00|Checklist|
LETTER_DIRKSI5_2016-02-16_09-47-30_00|Day 65 after the impact\r\nSeveral reports about contaminated water.\r\nInspected the water lines in compartments D-3 and F-2.\r\nNo leak found.\r\nNevertheless, there are reports from all areas served with water via these lines.\r\nSend a team to inspect along the entire pipe system.\r\nThe contamination must be coming from somewhere.\r\nNo results, continuing work tomorrow.\r\nDay 66 after the impact\r\nContamination continues.\r\nCompartments D-4 and 5, as well as A-1, are also heavily affected.\r\nSending teams to inspect all pipelines.\r\nWe're shorthanded so I am going myself to the main pipeline.\r\nWe have to find the reason for the contamination quickly.\r\nDay 67 after the impact\r\nAlmost the entire water system has been affected.\r\nThe contamination is everywhere, but no one is able to identify what the substance is.\r\nThe lab teams have taken ground samples.\r\nI assigned a team to design a way to filter this out, whatever it is.\r\nAs a precaution we have evacuated the affected living areas.\r\nDay 72 after the impact\r\nWe have tested a successful filtration process.\r\nWe are beginning a purge of the system.|
LETTER_DIRKSI5_2016-02-16_09-47-18_00|Report - Water Contamination|
LETTER_IKENI7_2016-01-07_10-31-11_00|Day 1 of my exile:\r\nHere I am in the Valley of the Damned. And all because of that asshole. I hope his sister is dead when I am released from exile. Otherwise I will have to kill her myself. If I can live long enough. I am not sure how I am supposed to survive here.\r\nFirst question, where to spend the night. I need to avoid the logging camp, so maybe I will try the ruins.\r\nDay 2 of exile:\r\nI met a few other exiles. I had to kill two of them then the rest left me alone. Shit. What am I doing here surrounded by criminals?!\r\nDay 5 of exile:\r\nThe exiles I live alongside have organized themselves well. Some hunt game during the day while the others get rid of the predators in the area.\r\nI have to keep watch tonight.\r\nSeveral weeks after my exile:\r\nI have stopped counting the days. They don't seem to matter any more. Reaching nightfall is a victory.\r\nSomething happened during the night. A troll made the ruins its home. That will be a real problem.\r\nNone of the exiles can defeat him, not with our weapons.\r\nDay 2 after the arrival of the troll:\r\nThe exiles are telling themselves horror stories about the troll.\r\nThey seem to blame it for the mutations in the area.\r\nDay 8 after the arrival of the troll:\r\nSome of the exiles have disappeared. They must have left in the middle of the night. Perhaps the troll has driven them to escape?\r\nDay 9 after the arrival of the troll:\r\nIt seems like the troll knows there are people here. He is leaving the ruins to search\r\nDay 10:\r\nWhat does this troll want? It's almost as if he is observing us. Or hunting us. I hear sounds at night and more exiles have disappeared. \r\nI definitely won't sleep well tonight. We'll see what tomorrow brings, maybe I should go down there and inspect the area. |
LETTER_PANKRATZI7_2016-01-25_12-46-34_00|... Gas umbel usually grows in shady, heavily overgrown, low areas...\r\n... Gray cabbage can usually be found on grassy hills in the highlands...|
LETTER_PANKRATZI7_2016-01-25_12-46-20_00|Of Gas Umbel and Gray Cabbage|
LETTER_WEIDMANNI5_2016-10-07_10-22-54_00|Subject 5, D serum.|
LETTER_IKENI7_2016-03-01_09-45-12_00|Residents of the Domed City, the recent succession of thefts is a threat to us all. Stay vigilant! Report suspicious behavior to the authorities:\r\nKeep your valuables secure!\r\nDo not trust any stranger!\r\nReport anything out of the ordinary!\r\nAnyone found to be cooperating with the thieves will be punished!\r\nAlois,\r\nCity Administrator|
LETTER_WEIDMANNI5_2016-10-26_11-35-35_00|We are giving the rock from the Comet a code name. From now on it will be referred to as 'Blue'.\r\nThe commander is complaining that we are extracting too little of it from the Comet ore he's bringing in.\r\nThe problem is just that there are only miniscule amounts of blue in the remnants. It's almost as if it migrates, seeping out of the rocks into the ground.\r\nWe know it is migrating, as while the concentrations in the Comet ore is reducing, the amounts detected in the surrounding ground is increasing everywhere. It's in the ground, it's the food we're eating, the air we breathe, it's everywhere.\r\n Whatever the science shows that won't satisfy the commander. He wants us to locate and concentrate more blue and he wants results fast.|
LETTER_IKENI7_2016-04-14_08-00-05_00|7616 - A rolling stone gathers no moss.|
LETTER_WEIDMANNI5_2016-10-26_11-35-21_00|Blue!|
LETTER_DIRKSI5_2015-10-20_12-04-59_00|About My Journey|
LETTER_WEIDMANNI5_2016-10-05_10-24-08_00|The doctor I identified seems to have received a great deal of money from Infinite Skies to build...well that I don't know. That is THE question. I don't know what I have found here yet, but I know I have found something. The program that is bringing people here, selecting candidates. This machine the doctor is building, it doesn't add up. It's a front, but for what? There are guards everywhere here and I think someone is following me from home. I had to lose a tail yesterday. I'm going to duplicate my notes in case something happens.|
LETTER_DIRKSI5_2016-02-01_11-21-29_00|Initiating a test run of the new security robots.\r\nDeploying security prototypes.\r\nTesting alarm situation.\r\nPrototypes are reacting quickly and within parameters.\r\nIt appears the new hardware changes have delivered exactly what was promised.\r\nCommunication between units and central coordination worked perfectly.\r\nUnits found and eliminated a security breach in a third of the time needed by previous models.\r\nAdditional tests are already planned.\r\nThe final report will come after the endurance test.|
LETTER_DIRKSI5_2016-02-01_11-21-20_00|Test Run of Security Prototypes|
LETTER_DIRKSI5_2015-10-28_12-09-17_00|Items ordered:\r\n- 200 arrows\r\n- 15 axes\r\n- 40 rifles\r\nWe weren't able to find any more of the axes that were ordered, but we still have scrap we can use for making them.|
LETTER_DIRKSI5_2015-10-29_09-06-55_00|We discovered a Cleric camp to the southeast.\r\nI have ordered it to be eliminated.\r\nThe status report from the Central Relay Station is overdue.\r\nThis failure means communication is impossible.\r\nThis problem is not one we can fix.|
LETTER_IKENI7_2016-07-13_06-38-51_00|Radok's Report|
LETTER_IKENI7_2015-10-20_08-42-23_00|Status Protocol|
LETTER_IKENI7_2015-10-20_08-42-05_00|I have shored up our defenses against Reaver attacks, but our ammunition use has been high\r\n- Our communications remain defective\r\n There has been an increasing threat from creatures attack, so I have increased our patrols\r\n We lost another trainee on patrol, Acolyte Bernhard was fatally injured\r\n Additional Acolytes in-training reported as lost when patrol arrived\r\n Food reserves have been restocked, but remain insufficient\r\n It isn't possible to continue training, we're losing too many Acolytes\r\n\r\nI am requesting prompt reinforcement of our strength by man or machine.\r\n\r\nDirk, Legate|
LETTER_IKENI7_2017-03-01_16-00-39_00|Beneath these rocks, the remains of Edmundenzlin, last of the great knights of his order, lay hidden. Slayer of the Four Kings and Leader of the Order of the Eternal Flame. His life came to a heroic end when he triggered a trap in an unknown castle and a large boulder carried him down into the abyss.\r\n|
LETTER_WEIDMANNX6_2015-04-01_12-56-20_00|I can't find my old journal. I think I left it up at Ragnar's Stronghold.\r\nI will have to write down again what happened to Grimar. I might need this information again someday.\r\nDay 1:\r\nI freed Grimar from the Converter. He is hardly able to talk.\r\nI can hardly recognize him, but I KNOW that it is my brother.\r\nDay 2:\r\nHe was able to say a few things and I tried to give him something to eat.\r\nHe vomited everything. It looks like he is getting worse.\r\nI couldn't sleep last night.\r\nDay 3:\r\nI am desperate. He doesn't eat or drink anything. All he does is moan and give the impression that he's dying.\r\nI wasn't able to sleep again. Someone has to take care of Grimar.\r\nDay 4:\r\nI slept in.\r\nGrimar is still there but it looks like he tried to eat my Elexit shards. His mouth is all torn up from the sharp edges.\r\nBut he seems to be doing better.\r\nDay 7?:\r\nI managed to smuggle some Elex out of Goliet. Grimar went for it right away. What I brought doesn't seem to have been enough.\r\nThe days are starting to run together. It is always dark, but I can't sleep.\r\n\r\nDay 8:\r\nHe said something! He talked!\r\nI couldn't understand it exactly and it took hours, but it seems like he wanted to tell me something about what happened to him.\r\nIf I understood him correctly, he seems to have spent some time around the Converter before I found him there.\r\nHe had started to feed on Elex. There wasn't anything else there.\r\nDay 12 or 13:\r\nHe doesn't speak anymore.\r\nThe more Elex I gave him, the more he wants. I have to steal more and more from Goliet. I am afraid that I could get caught soon.\r\nDay 15 ???:\r\nSomeone was here. Someone from Goliet. They found me. They noticed the missing Elex.\r\nThe man told me that he couldn't give us up. I can't thank him enough.\r\nDay ? (Did a day even pass?):\r\nThere is something wrong with Grimar.\r\nI gave him a little more Elexit also managed to buy some more Elex.\r\nHe seems to be upset about something.\r\n??? It feels like an eternity:\r\nHe is not upset, he is just furious now. I don't know what to do. I tried to calm him down but it wouldn't work.\r\nI have to think about what will happen if he gets even more aggressive.\r\nI will try to shackle him...\r\nThe next few nights will be difficult.\r\n\r\nI am tired, but I must go on.|
LETTER_GARTMANNI3_2017-03-02_13-14-47_00|Amulet of Wanderlust|
LETTER_DIRKSI5_2016-02-17_13-00-20_00|The delivery should have come a week ago, but all you have given us so far is excuses.\r\nIf you don't answer in the next three days, we will demand our money back.|
LETTER_DIRKSI5_2016-02-17_13-00-12_00|1. Warning|
LETTER_DIRKSI5_2016-02-18_07-21-03_00|The white house is not next to the black house.|
LETTER_GARTMANNI3_2016-04-01_11-07-37_00|A new number has been chosen in light of recent events.\r\nThe participant with number 12 is to report to the machine room immediately.|
LETTER_GARTMANNI3_2016-04-01_11-07-25_00|Drawing Number 12|
LETTER_IKENI7_2016-07-01_07-41-44_00|Master Craftsman's Certificate|
LETTER_IKENI7_2016-07-01_07-41-40_00|Name of Hero: Tone Well-thonged \r\nAttributes: A healthy diet and a healthy body mean you're the best. Any failure is down to your fellow players. Remind them of that, constantly, and flex at every possible opportunity\r\nFavorite Phrase: Flex it, flex it, feel it, see it, that's the best in action.|
LETTER_DIRKSI5_2015-10-30_13-51-45_00|I've been in position here before. The last time I saw ice on the Converter year-round.\r\nNow, the Converter has been shut down completely, it's gone...\r\nWas it so cold because of the Elex?\r\nThe Albs did extract a lot of Elex there. Could it have been such a large amount that it became considerably colder here? Is that why Xacor is frozen?|
LETTER_DIRKSI5_2015-10-30_13-51-34_00|Elex|
LETTER_DIRKSI5_2016-02-05_09-35-47_00|A small present for 28.10. It is a special day.|
LETTER_DIRKSI5_2016-02-05_09-35-40_00|Present|
LETTER_GARTMANNI3_2017-04-11_10-45-32_00|Cassandra|
LETTER_IKENI7_2016-06-30_11-11-30_00|G.O.R.P.s|
LETTER_GARTMANNI3_2016-11-04_13-09-21_00|Calaan, you ask our devotion to knowledge. That we preserve technology.\r\nWe spread your message throughout the land,\r\nConvert the non-believers in your great name,\r\nCalaan, we will follow your path until the Day of Salvation remaining pure in thought until the day we meet.|
LETTER_WEIDMANNI5_2016-12-01_08-29-25_00|My son,|
LETTER_IKENI7_2016-05-20_10-53-32_00|Cleric Frank...from imprisonment to the hell of Freedom. I am writing this to avoid Suggestion. I have not deserted Ignadon. I was taken prisoner by the Outlaws and was only able to escape because somebody helped me. I attempted to return to my old unit, but found they had been killed by Outlaws, so I will have to make my way to Ignadon alone. It's a dangerous undertaking without a decent set of weaponry, but I am going all in. I will make it home alone. \r\nIf someone is reading these lines, and I didn't reach Ignadon, may they avenge my death. Calaan's blessing be with me and with you!\r\nFrank\r\n|
LETTER_DIRKSI5_2016-02-16_08-16-51_00|My Research|
LETTER_IKENI7_2016-09-21_12-34-04_00|I thought Baxter was crazy when he said we could find Profit here. Whoever said Tavar was the ass end of the world has never set foot on this desolate shithole. But Baxter was right, as always.\r\n...\r\nWe found an Old World building that had been revealed when the sands shifted. The merchant there actually thought we would pay for his stuff, idiot. We paid him all right. Hah, his face he bled out.\r\n...\r\nEven better, now we get to play merchant. All we have to do is wait here for his customers and his suppliers to turn up and we'll clean them out.|
LETTER_IKENI7_2015-03-20_11-35-10_00|Nerissa disappeared today. I sent Ash to find her, but he came back without seeing any sign of where she's gone. The others don't seem to care about her disappearance. Unfortunately, she was the only one who knew anything about foraging. We won't be able to survive on the dirt and dust from the walls. \r\nBB.|
LETTER_GARTMANNI3_2017-01-17_13-08-59_00|Where Are You?|
LETTER_GARTMANNI3_2017-01-17_13-08-28_00|Malfunction|
LETTER_GARTMANNI3_2017-01-17_13-08-10_00|Attention|
LETTER_DIRKSI5_2015-12-22_15-32-56_00|I have seen you sitting alone in the lobby. Your sadness haunts my dreams.\r\nI implore you, give me a chance to lift the clouds that shroud your life.\r\nI know it looks bleak, but I would like to see a smile on your lips again.\r\nIf you feel the same way, meet me on the balcony tonight.\r\nLove,\r\nDustin|
LETTER_WEIDMANNX6_2015-10-09_09-10-44_00|I saw Siegfried in the machine shop from the morning till the afternoon.\r\nI saw Hagen in the mines in the morning then lost sight of him.\r\nI only saw Oswald preaching during the evening.\r\n|
LETTER_WEIDMANNX6_2015-10-09_09-10-34_00|Surveillance Report 1|
LETTER_DIRKSI5_2016-02-19_09-30-32_00|Begin intermediate paneling in compartment B2: Gallian, Susan and Dean\r\nStress tests for the panel material: Shaun\r\nComplete external paneling in compartment B1: Sebastian and Regina\r\nMeeting today after afternoon break\r\nDesignated lead mechanic S. Arvid|
LETTER_DIRKSI5_2016-02-05_07-35-18_00|Thanks for doing the laundry :)\r\nHopefully the washing machine will be repaired soon. Still, as long as that's all we have to worry about :) Love you.|
LETTER_DIRKSI5_2016-02-19_09-30-24_00|Work Plan 2711|
LETTER_WEIDMANNI5_2016-11-03_10-29-58_00|The rippers are back!|
LETTER_WEIDMANNI5_2016-11-03_10-29-43_00|We've fortified the cave entrance and as an added bonus, while we were out collecting scrap, a group of Berserkers walked right into our arms. We took the survivors as prisoners.\r\nWe'll get them to do the grunt work. Soon, we'll have this place set up neater than the Fort. We'll have our own entertainment district, people will pay us to get in here.!\r\n...\r\nI'll get the prisoners started tomorrow.\r\nFirst, the Arena, that can serve as their prison once it is done.|
LETTER_WEIDMANNFX8_2016-06-27_12-48-49_00|Artag says we should keep journals to help when they review our exile.\r\nIt's bullshit, but I'll cooperate, not that I think it will make any difference, you've already made your mind up haven't you, judges, jury, executioners...\r\nDay 1:\r\nI was appointed store keeper here before the expedition to the World Heart.\r\nThey say it's responsibility, I say it's counting things then writing the numbers down.\r\nDay 2:\r\nCounted, wrote things down. Grindill just lay around. Artag, but today, he's done sweet fuck all. He has been in the same spot for hours now. I decided to learn to juggle. Will that count in my favor?\r\nDay 3: I told the others we have to work faster if we're going to survive. I told them if they don't start getting shit done, I will keep the stores locked.\r\nDay 4: More counting. Then I grabbed myself an axe and went into the forest. Fuck the World Heart and fuck Artag. I am chopping wood. Someone has to.\r\nDay 7: We have a thief in our midst, I caught Beloc near the stores and have locked him up. If nothing else disappears then we'll know we have the right man. \r\nDay 10: Artag claims that there are creatures taking our supplies at night. I will stand guard tonight.\r\n|
LETTER_WEIDMANNFX8_2016-06-27_12-48-36_00|Such shit.|
LETTER_WEIDMANNI5_2016-10-19_10-05-32_00|He left early again.\r\nHe says he's sick again. Just because he lives right around the corner from the Doc doesn't mean he can get away with anything he wants.\r\nIf he is sick this often we should check his genetic fingerprint. He doesn't belong on this program.|
LETTER_WEIDMANNI5_2016-10-19_10-05-15_00|Buy food\r\n- Pay THE invoice!!!\r\n- Rap the technician's knuckles over the stabilizers.\r\n- Stop by the bank.\r\n- Ask boss about the security clearance.\r\n- Figure out how to get Mike down. (Asking the boss can't hurt)|
LETTER_WEIDMANNI5_2016-10-19_10-05-11_00|As a Reminder|
LETTER_DIRKSI5_2015-10-20_12-55-15_00|...\r\n15 05 160\r\nMy search for a base was successful\r\nIt looks like somebody was living here recently, but it appears that they have gone.\r\nI posted two guards for the first shift\r\n16 05 160\r\nWe were attacked by Berserkers during the night\r\nWe attempted to pursue the attackers\r\nBut we were forced to retreat, I had underestimated their fighting strength\r\nWe lost two of our group in this attack\r\n17 05 160\r\nNew plan:\r\nCounterattack the Berserkers during the night\r\nWe quietly eliminated the guards\r\nWe left no survivors\r\nWe are resuming our mission\r\n...|
LETTER_DIRKSI5_2015-10-20_12-55-06_00|The Mission|
LETTER_DIRKSI5_2015-12-23_11-07-12_00|You needn't come alone, you can bring your loved ones to try our aptitude tests, apply as a family and discover what we can offer you.\r\nInfinite Skies\r\nFor a better future.|
LETTER_DIRKSI5_2016-02-05_09-11-55_00|I see more vehicles every day. They are all driving to that large military base. It's like people are popping up out of nowhere.\r\nThere's something strange about all this.\r\nEveryone travelling to the base is keeping quiet about why and I haven't seen anything in the news yet. We mere mortals have been left in the dark to guess.\r\nThis thing is so secretive, I'm not sure I really want to know what is going on.\r\n-----------------------------\r\nMy little one's birthday is tomorrow. I still have to find a gift. I can't buy her things anymore as they won't let me off the base. I hope all of this is over soon. Perhaps, I'm being paranoid. Maybe they are building some luxury apartments and hotels here, or something. As long as it's over soon. As long as I can leave soon.|
LETTER_DIRKSI5_2016-02-05_09-11-49_00|Strange|
LETTER_GARTMANNI3_2017-01-17_12-49-47_00|Warning|
LETTER_DIRKSI5_2015-12-15_08-55-15_00|Room 7\r\nFor 2 people\r\nJames B.\r\nRoom 14\r\nFor one person\r\nErnst B.\r\nRoom 27\r\nFor 2 people\r\nPatrik J.\r\nRoom 28\r\nFor one person\r\nCharles Adams|
LETTER_GARTMANNI3_2015-09-03_13-20-50_00|... I finally found a way to be with you. \r\nI was able to get away from camp two weeks ago and am \r\nnow on the path north. We will meet at the \r\nfarm south of Abessa City, as agreed. I hope you wait for me. ...\r\n\r\nLast night I felt like I wasn't alone in the forest. \r\nI have to find a way to leave the valley without \r\nbeing seen. I heard about a cave that is supposed to lead up through \r\nthe mountain. It won't be long now.\r\n\r\nJust a few more weeks. ... and we can be together. \r\n|
LETTER_DIRKSI5_2015-12-15_08-55-06_00|Orders from the Evening Menu|
LETTER_DIRKSI5_2015-10-21_09-04-44_00|Legends of the Old World tell of a strange little tribe of people. \r\n Since they live in underground caves they may even have survived the impact of the Comet. \r\n Stories say they dig deep tunnels into the ground in search of the great treasures hidden there.\r\n Books say they are short in stature but sturdy in build. \r\nThey have long beards that are worn with pride. They are said to speak roughly and have a warlike spirit.\r\nNote: I will find one of these cave dwellers one day, even if I have to crawl through hundreds of miles of caves to do so.|
LETTER_DIRKSI5_2015-10-21_09-04-35_00|Cave Dwellers|
LETTER_IKENI7_2016-01-20_10-26-14_00|There was a time of despair. I had no answers when this seized me. The reason for all these horrors evaded me and I was lost.\r\n\r\nIn this dark hour, I opened myself up to Calaan in a dream. He showed me the way.\r\nWe are Chosen. We will survive the test of history through technology. All we need to do is keep Calaan's Commandments and the Infinite Skies will open to us. We must purify our souls and become dedicated to our task.\r\nIt is our Holy duty to help bring every lost soul to the path of purity and enlightenment.\r\nThe Comet was sent to punish us. Calaan warned us of this. He offered salvation. Now, as the world is burning, we must find our way to earn his grace.\r\nI learned of his Great Plan to renew the world and I am here to help guide those who had the strength to survive the comet that came to change us. Salvation is coming for everyone who passes Calaan's Tests.\r\nWalk the path observe all of his Commandments and the Infinite Skies will welcome you.|
LETTER_WEIDMANNI5_2016-10-18_14-16-46_00|We've seen fewer and fewer people and the area is now swarming with animals that I have never seen before. Perhaps it is time to go...We have heard that there is a new settlement to the north. People who are working together to survive.\r\nIt sounds almost like civilization. Especially compared to here.\r\nI just quickly scribbled down the code to the safe in another diary. I will leave the past behind, but also a key to it. Just in case we come back. Just in case.|
LETTER_WEIDMANNI5_2016-10-18_14-16-31_00|It must be two months since the Comet struck.\r\nWe've managed to find supplies amongst the ruins and build a shelter on one section of land that seems stable.\r\nLuckily, it's hidden behind the roof of the house, hidden from view.\r\nThat makes us feel safe...feel safe.\r\nDoes that mean we are safe, or just crazy?\r\n5820\r\n|
LETTER_WEIDMANNI5_2016-10-18_14-16-05_00|I am writing these lines to...I don't know...to feel like I've got a voice? That there's a point to this? \r\nThe world became hell. We spent the day like everyone else, just doing what we could.\r\n\r\nYou could hear people screaming under the rubble.\r\nSome we could dig out, but with no emergency services, no lifting equipment most of the screams went on until...silence beneath the shattered concrete.\r\n\r\nThe first night was lit by the fires.\r\nWe were so busy during the day it was only then that we saw...when the flames from the city covered the horizon. The ground shook almost without pause. The air is thick with dust and ash. Wet cloth on the mouth barely stops me breathing it in.\r\n\r\n2nd day after the impact.\r\nI am dog-tired. But now is not the time to sleep. We have done what we can for people. No we need food, water. I will go to the gas station and see if there are still supplies there.\r\n\r\nThe gas station was cleaned out. I found a few cans not far from a body. They must have dropped them when they were shot. We're hearing shots now. People are already desperate. I think we need a weapon.\r\n\r\n2nd night after the impact.\r\nThe quakes do not stop. I am sitting outside what remains of our house as it sinks lower and lower into the ground and all I can think is that we still haven't paid it off.\r\n\r\n3rd day after the impact.\r\nWe try to save what there is. It seems crazy looking around, but we have decided to stay. Where else is there to go? And how would we get there anyway?|
LETTER_DIRKSI5_2016-02-17_08-32-37_00|7|
LETTER_DIRKSI5_2015-10-28_12-50-47_00|There has been some sort of a malfunction in the mechs' AI.\r\nWe are working hard to find a solution.\r\nBut, I can't figure out what happened. They claim there must be an error somewhere in the new software. It is almost like someone manipulated the program after the last release.|
LETTER_DIRKSI5_2015-09-29_12-22-42_00|Anyone who seeks shelter here must provide a story.\r\nNo brawling or vulgar behavior.\r\nAnyone who stays here must drink at least one beer.\r\nElex is taboo.\r\nWhat happens in here stays in here.|
LETTER_WEIDMANNI5_2016-10-07_10-18-20_00|Subject 2, black, female, 30 years old, no known allergies.\r\n0300: Serum B, administered intravenously, 35mg. Subject still sedated at time of injection. Monitoring potential complications.\r\n0400: The effects of the sedative should have decreased, serum B seems to have a prolonged effect.\r\n0800: Subject is still sleeping. Murmuring intelligibly.\r\n1000: Subject is sleeping. No change.\r\n0300: Subject disappeared. A hole has been burned through the cell wall. Serum B is to be classified as dangerous, however it does represent the best chance for success so far. Recommend handing serum B over to a high-security laboratory for additional research.\r\n|
LETTER_DIRKSI5_2015-10-28_13-43-54_00|New Freedom|
LETTER_DIRKSI5_2016-02-16_08-33-26_00|Our Mission|
LETTER_DIRKSI5_2016-02-16_08-33-19_00|Erwin has been behaving strangely since his last mission. He is not praying regularly and he seems... distracted, nervous.\r\nI will have to keep an eye on him. I will have to make sure that his body remains pure for his salvation.\r\nI took Erwin off missions for a few days so he could watch the camp. I suspect that he is making contact with Outlaws. Calaan help him if he has bought their drugs.\r\nMy concerns are serious enough that I have to report him and send him back. He has left me no other choice.\r\nErwin has disappeared. I have sent my people to look for him and can only hope that he is found. How am I supposed to explain his disappearance to the Regents?\r\nInstead of converting nonbelievers, one of our brothers has fallen from the faith.|
LETTER_GARTMANNI3_2017-01-17_12-32-46_00|For Posterity|
LETTER_GARTMANNI3_2017-01-17_12-32-33_00|For Posterity|
LETTER_WEIDMANNI5_2016-09-29_12-25-51_00|That much is clear. I have been stuck in this cave for weeks. Luckily, the Berserkers used this cave to keep their beer cool. Those stores will keep me alive for some time.\r\n\rAnd time may be all I need. An argument broke out amongst the Outlaws. They began to kill each other during the night. I don't know what the argument was about, but it left at least half of them dead. \r\nI am drinking a toast to them now.\r\nMay their feud kill them all and leave me the sole survivor.|
LETTER_WEIDMANNI5_2016-09-29_12-25-43_00|I will starve here.|
LETTER_GARTMANNI3_2017-01-17_12-32-09_00|For Posterity|
